text,sentiment,label
"@user By becoming the 1st Briton to win the Maillot Jaune and the KoM the same year? Say, Chris Froome for instance.""",Neutral,1
@user @user marvi u better apologize to every Pakistani nd Muslims over ur non sense talk in 11th Hour or prepare 4 the Hell,Negative,0
"@user    I can't wait till Friday,, coming down to see the Jays for first time in years and David Price pitching,, woo hoo!""",Positive,2
Perhaps Prime Minister's Questions would be better if policy victims asked the questions. See this with Angela Merkel,Neutral,1
Man Utd eyed Real Madrid quartet? Arsenal FC star to quit? Rooney ready to make history - Saturday's back pages,Neutral,1
Sunday Gravy: Red Sox take another misstep with Don Orsillo,Neutral,1
@user Savageries were used by all in the 7th century. Adopting them today as examples to imitate by true Muslims is the problem.,Neutral,1
TOMORROW 9/5:  Come get a FREE mustache tee @ Party on the Plaza in front of Gregory Gym from 10am-5pm!  We have a...,Neutral,1
Grateful Dead jams in the morn make for good friday vibez.,Positive,2
Congratulations! Hulk Hogan reached the end of the 1st line of his keyboard. Now we try with these letter things :),Positive,2
Michael Douglas may not be coming back for another Marvel film...he did so good in Ant-Man though,Positive,2
The only thing people get out of U.S history in 10th grade is the Baby Boom,Neutral,1
If you are still mourning the cancellation of the Great Yorkshire Show why not head to @user at Boroughbridge on 2 Sep!,Negative,0
"""85 schools closed and nearly 120,000 students affected by Boko Haram attacks with ur we can do more for them @user",Negative,0
Sting talks about Triple H and Seth Rollins - WWE Raw August 31 2015,Neutral,1
DONAIRE in the race for fighter of the year award. Won\u2019t be surprised if he nails it. first he must beat Jorge arce in Houston on Dec 15.,Neutral,1
Goal tomorrow at the state fair is to win a bob Marley hat with the braids,Positive,2
"If you're in Kerry tomorrow evening and looking for some fun, come on down to St John's in Listowel.   Love,...",Positive,2
Aim Nation the clan is growing fast! 87 members since launch last Saturday. Plenty of room for more members on PS4 and XB1.,Positive,2
"""Its 2 AM & I have to wake up at 5:30 in the morning. To sleep or to keep watching Jersey Shore? TO SLEEP! nah, I think I'll stay up :D""",Positive,2
"As I write a check to my nanny, it occurs to me that I may have more money than Rick Perry's campaign.",Neutral,1
Real Madrid tried to get de gea on the cheap like fergie said they are a  shower.,Neutral,1
Congrats @user on your new contract. Can believe this is you 18th season at ESPN. Time flies. Always delighted to see you at Rupp.,Positive,2
Damian may be a better fighter one day but for now Jason is the best fighter &amp; he's got Batman's prep skil.,Positive,2
I had to represent. And we been off and on like ever since. Might take you back to Disneyland girl I ain't forget.,Positive,2
Brian Cushing is NOT listed as out for Thursday's game. He did not participate in practice today. Mistake was made inputting to the NFL site,Neutral,1
Tom Brady spoke for the 1st time since his suspension was lifted &amp; said he's ready to move on,Neutral,1
KURT COBAIN: MONTAGE OF HECK Returns to Theaters August 7th with New Demo Track #FilmFiends #Fan220,Positive,2
"@user Need to pop to the bank tomorrow before Star Wars, need money to buy Cloud for Curtis.""",Neutral,1
@user  Yup people gone hate you more. But is all okay so long you bet Seth Rollins.  Watch your back this Sunday.,Ambivalent,3
Love how I'm limping and struggling to walk at the moment yet still so determined to go to digi on Monday #priorities,Positive,2
"@user She was like, """"Yah, yoga pants are important"""".  Now on to next part to meet with all the doctors on the 14th and set a date.""",Neutral,1
"@user @user musical chuck Norris.  But you know, bury tomorrow bonking has a ring to it""",Neutral,1
@user I think we need 3 first XI ready players in January. That\u2019s a huge ask unless you\u2019re prepared to overpay,Negative,0
When the Phillies announce David Wright batting 4th but put Kelly Johnson's face on the scoreboard,Neutral,1
@user May Allah azwajal bless. you and your generations past and future.. Wouldn't you agree Islam is a religion of thinkers?,Positive,2
@user True.  I just can't get into Seth Rollins and I never will.  So I'm salty I have to hear his whining tomorrow on #RAW,Negative,0
It's the first of August and started off good with Ant-Man.,Positive,2
watching Paper Towns today for the 1st time yaaay,Positive,2
@user Paramount Theater or Old Cabell Hall at UVA - just off the top of my head. May be other possibilities,Neutral,1
"@user Dinah, Taylor just followed Beyonce on twitter and wednesday she will perform in Houston.... bye",Neutral,1
"""Beautiful evening last Friday for the Carols by candlelight and twilight market!  Lots of kids, lots of sweet...",Positive,2
"@user They are coming to my area this Sunday, there is a signing too. I just saw them @ Riot Fest. I was shocked to see they were""",Neutral,1
"""I\u2019m not the go out type. Saturday nights are my \""""""""stay up all night with the fellas on 360\"""""""" night\u002c but I think I\u2019ll dive into Paterno\u2019s bio.""",Neutral,1
Saudi Arabia Announces Muslim Anti-terror Alliance of Islamic Nations: Saudi Arabia announced Tuesday the form...,Neutral,1
RT @user Also back to school special Celebrity Juice on itv2 tonight! Oushhhhh,Positive,2
@user @user @user @user they are adding an extra scene w/ Darth Vader for the ABC special. The 2nd episode is awesome too,Positive,2
@user I have them on I have always had them on and I cried when I found out you were gonna be able to make it to Digi tour ATL Feb 21st,Positive,2
Nipsey hussle and dom Kennedy this sat @user you down?,Neutral,1
@user we were discussing lugging those around and the glorious click of classic IBM mechanical keyboards at after work drinks Friday,Positive,2
"@user That sounds like Del Mar to me, mostly because of the """"""""San Diego County Fair"""""""" #butitshouldbeDelMarFair""",Neutral,1
articlesection classpagepAndroid Wear may be very close to working with iOS,Positive,2
Watching Devil Inside for the 2nd time and I\u2019m about to freeking cry.,Neutral,1
"Preview ""Suite 12"" on Amazon and check out the album tomorrow! #urbanartsent #1smrecords #doingjusticeishine",Positive,2
"""Depending on how this happens, it could give Israel a fine casus-belli for intervention in Syria...",Negative,0
"""Song of the Day: Heavy is the Head by Zac Brown Band / Chris Cornell  Good morning and happy Tuesday, and Teller...",Positive,2
Liam may be the dad of the group but Niall's the other more strict dad who gotta whip the boys in shape If U Aint Listening Ull get Crackerd,Neutral,1
"""got my tickets, see you tomorrow Chris and Levi! time to #mosh",Positive,2
@user I know I'm stupid but it seems SCOTUS has established marriage as a right via 14th. Kim was denying people who legally qualified.,Neutral,1
"""I liked a @user video Josh Mathews questions the look AJ gave Kane: Raw June 4,""",Positive,2
Someone please message me I need to sell or get someone to come with me to Shawn's show in ny tomorrow. They're VIP tickets,Neutral,1
Headed to the Honda Classic in Florida (@ Airport Fast Park - Red Lot),Neutral,1
CURTIS killin the game in sports rn. volleyball and water polo are state champs AND cheer got 1st place in their first comp ever! #GoViks,Positive,2
"""You may have seen sexy, But you've never seen Brea in nothing but my nirvana tee sexy.""",Positive,2
"""I once turned down a performance (David Ruffin style) due to the venue serving \""""""""pork sliders\""""""""....like c\u2019mon bro""",Negative,0
"""Kris Bryant takes Garza way out and Cubs fans are on their feet. 1-1, bottom of the 2nd. #MILvsCHC #Brewers",Neutral,1
An i will bring my ass to NEW YORK IF I HAVE TO..  We going to sat that bitch off... Jay-z yall lost your fucking...,Neutral,1
Nokia N1 Tablet Receiving Android 5.1.1 Lollipop Upgrade: One of the most popular tablets available on the mar...,Positive,2
The fact that CBS is doing their SEC game of the week in Lexington on the 25th speaks volumes about what Stoops has done at UK #BBN,Neutral,1
@user @user @user like when Chris Evans was sick once and she sat in the kitchen for 2 hours crying,Negative,0
BET The Life Of is equivalent to VH1's Behind The Music and they starting off with Chris Brown tomorrow #ThatsMyKinfolk,Positive,2
"Release: Parallels Access 3.0 with Apple Watch Support Capabilities: On August 5, Parallels an... #Virtualization",Positive,2
"Keep the streak going with our huge student section for our games tomorrow @ pope... Pope @ 5, Lassiter @ 6...BLACK OUT",Positive,2
"""John Cena looked woozy from the pop-up powerbomb, then even more after the messed up sunset flip",Neutral,1
@user love you too bro. Be safe on the road back home so we can see Kendrick tomorrow.,Positive,2
That means we\u2019ll know Thursday morning if @user won for her \u2019Safe and Sound\u2019 duet with @user,Neutral,1
@user results live at 10pm on Channel 4. If you have 4 Music its on there from 9.45. Lets get tanked up tomorrow either way!,Positive,2
Okay time to attempt the Zelda I's 2nd Dungeon square! An A rank will net me a Heart Container for Ruto.,Positive,2
#BREAKING  Lawyers in midnight hearing say Yakub's only mercy was on Wednesday. Earlier one was by his bro &amp; acc to rule he be given 14 days,Neutral,1
If I'm Holly Holm I think I go to Dana White &amp; hold him hostage. But I may just enjoy chaos a little too much,Neutral,1
I think this is the first time Kris Bryant isn't batting 3rd,Neutral,1
But! Murray takes the tie break in the 3rd set and we've got GAME ON!,Positive,2
@user Just rewatching the 2nd series finale of Hannibal for the nth time. Not enough words to explain how much it all means to me!,Positive,2
Got my tix to Victory Rally w/ Mitt\u002c Ann & the GOP team at Fiddler\u2019s Green on Saturday. Should be a monster hoot.,Neutral,1
Jay Paterno\u002c former Penn State assistant football coach and son of Joe Paterno\u002c said Sunday night that he was at an event when a...,Neutral,1
"""i have the privilege of performing at the usher hall tomorrow, which seats 2,200 &amp; has welcomed elton john, led zeppelin &amp; david bowie...""",Positive,2
Let's go for YOGA!   Every Sunday morning 9:00 - 10:00 at Buddha Mind Monastery!  Free &amp; open to the public.,Positive,2
@user im meeting you again on Monday :) hope you remember me Camilla Parker Bowles lol im gettin a taxi again :/ love you so much Xxxx,Positive,2
"@user sure, chuck, waste another mtp w/ carly fiorina gov brown 2nd half,&amp; you're concerned about his take on clinton???""",Negative,0
I stay up til 6:30 every morning just to watch Between the Lions.,Neutral,1
If you're going to lolla tomorrow...please don't be stupid and miss Paul McCartney for The Weeknd.,Neutral,1
Van Halen and LL Cool J talk about Michael Jackson (LMJ May 3rd 2013) via @user,Neutral,1
"@user @user Apparently the answer is """"blue"""". I guessed. I may have achieved Nirvana.""",Neutral,1
What Mads may want to everyone when he received the script full of Hannibal's vocabulary or intellectual talk LMFAO,Neutral,1
#Hydrogen Car News Lexus may reveal a new hydrogen fuel cell car: Lexus has plans to reveal the new ge... #carkit,Positive,2
@user Saturday Night Live with Bee Gees or Take That?,Positive,2
Good luck to Cody Reichard & Scott Darling..1st day of training camp for the Montreal Canadiens' AHL affiliate-Hamilton Bulldogs. God Speed!,Positive,2
I\u2019m waiting for the entire Troy football team to pile out of the new Music Building tomorrow night and pillage the streets of Knoxville.,Neutral,1
